,id,trigger number,was followed,delay,e,n_date,n_hour,n_day,f_date,f_hour,f_day,group,send_time,viewed_time,age,gender,qual
3991,143,26,0.0,0,1,2015-01-24,18,Sat,1970-01-01,0,Thu,Occasional,18:46:39,0,53.0,Female,No formal educational qualifications
3992,143,27,0.0,0,1,2015-01-27,19,Tue,1970-01-01,0,Thu,Occasional,19:05:20,0,53.0,Female,No formal educational qualifications
3993,143,28,0.0,0,1,2015-01-30,20,Fri,1970-01-01,0,Thu,Occasional,20:25:16,0,53.0,Female,No formal educational qualifications
3994,143,29,0.0,0,1,2015-02-02,20,Mon,1970-01-01,0,Thu,Occasional,20:33:02,0,53.0,Female,No formal educational qualifications
3995,143,30,0.0,0,1,2015-05-02,18,Sat,1970-01-01,0,Thu,Occasional,18:55:30,0,53.0,Female,No formal educational qualifications
3996,143,31,0.0,0,1,2015-08-02,18,Sun,1970-01-01,0,Thu,Occasional,18:02:08,0,53.0,Female,No formal educational qualifications
3997,143,32,0.0,0,1,2015-11-02,19,Mon,1970-01-01,0,Thu,Occasional,19:06:07,0,53.0,Female,No formal educational qualifications
3998,143,33,0.0,0,1,2015-02-14,18,Sat,1970-01-01,0,Thu,Occasional,18:59:09,0,53.0,Female,No formal educational qualifications
3999,144,1,1.0,18,1,2014-09-28,18,Sun,2014-09-28,18,Sun,Daily,18:35:51,18:36:00,48.0,Male,"Diploma (non degree) e.g. HNC, HND"
4000,144,2,0.0,0,1,2014-09-29,18,Mon,1970-01-01,0,Thu,Daily,18:58:12,0,48.0,Male,"Diploma (non degree) e.g. HNC, HND"
4001,144,3,1.0,1323,1,2014-09-30,19,Tue,2014-09-30,19,Tue,Daily,19:26:01,19:48:00,48.0,Male,"Diploma (non degree) e.g. HNC, HND"
4002,144,4,0.0,0,1,2014-01-10,18,Fri,1970-01-01,0,Thu,Daily,18:02:32,0,48.0,Male,"Diploma (non degree) e.g. HNC, HND"
4003,145,1,0.0,0,1,2014-10-17,11,Fri,1970-01-01,0,Thu,Intelligent,11:14:07,0,16.0,Male,Degree
4004,145,2,0.0,0,1,2014-10-17,16,Fri,1970-01-01,0,Thu,Intelligent,16:59:19,0,16.0,Male,Degree
4005,146,1,1.0,124,1,2014-09-25,21,Thu,2014-09-25,21,Thu,Intelligent,21:38:20,21:40:00,49.0,Male,Degree
4006,146,2,0.0,0,1,2014-09-27,20,Sat,1970-01-01,0,Thu,Intelligent,20:29:14,0,49.0,Male,Degree
4007,146,3,1.0,1167,1,2014-09-28,11,Sun,2014-09-28,11,Sun,Intelligent,11:13:40,11:33:00,49.0,Male,Degree
4008,146,4,0.0,0,1,2014-09-28,16,Sun,1970-01-01,0,Thu,Intelligent,16:07:46,0,49.0,Male,Degree
4009,146,5,0.0,0,1,2014-09-29,21,Mon,1970-01-01,0,Thu,Intelligent,21:12:56,0,49.0,Male,Degree
4010,146,6,0.0,0,1,2014-09-30,20,Tue,1970-01-01,0,Thu,Intelligent,20:44:42,0,49.0,Male,Degree
4011,146,7,0.0,0,1,2014-01-10,18,Fri,1970-01-01,0,Thu,Intelligent,18:18:44,0,49.0,Male,Degree
4012,146,8,1.0,4864,1,2014-02-10,20,Mon,2014-02-10,22,Mon,Intelligent,20:38:59,22:00:00,49.0,Male,Degree
4013,146,9,1.0,55,1,2014-04-10,22,Thu,2014-04-10,22,Thu,Intelligent,22:07:24,22:08:00,49.0,Male,Degree
4014,146,10,0.0,0,1,2014-08-10,21,Sun,1970-01-01,0,Thu,Intelligent,21:55:44,0,49.0,Male,Degree
4015,146,11,1.0,3826,1,2014-10-10,18,Fri,2014-10-10,19,Fri,Intelligent,18:17:15,19:21:00,49.0,Male,Degree
4016,146,12,0.0,0,1,2014-12-10,19,Wed,1970-01-01,0,Thu,Intelligent,19:41:39,0,49.0,Male,Degree
4017,146,13,0.0,0,1,2014-10-13,18,Mon,1970-01-01,0,Thu,Intelligent,18:10:07,0,49.0,Male,Degree
4018,146,14,1.0,92,1,2014-10-18,21,Sat,2014-10-18,21,Sat,Intelligent,21:42:18,21:43:00,49.0,Male,Degree
4019,146,15,1.0,3602,1,2014-10-19,20,Sun,2014-10-19,21,Sun,Intelligent,20:48:36,21:48:00,49.0,Male,Degree
4020,146,16,1.0,3942,1,2014-10-21,21,Tue,2014-10-21,23,Tue,Intelligent,21:56:23,23:02:00,49.0,Male,Degree
4021,146,17,0.0,0,1,2014-10-22,20,Wed,1970-01-01,0,Thu,Intelligent,20:45:16,0,49.0,Male,Degree
4022,146,18,0.0,0,1,2014-10-25,18,Sat,1970-01-01,0,Thu,Intelligent,18:27:52,0,49.0,Male,Degree
4023,146,19,0.0,0,1,2014-10-27,18,Mon,1970-01-01,0,Thu,Intelligent,18:28:15,0,49.0,Male,Degree
4024,146,20,0.0,0,1,2014-10-29,21,Wed,1970-01-01,0,Thu,Intelligent,21:21:59,0,49.0,Male,Degree
4025,146,21,0.0,0,1,2014-10-30,20,Thu,1970-01-01,0,Thu,Intelligent,20:31:17,0,49.0,Male,Degree
4026,146,22,0.0,0,1,2014-01-11,20,Sat,1970-01-01,0,Thu,Intelligent,20:38:12,0,49.0,Male,Degree
4027,146,23,0.0,0,1,2014-03-11,20,Tue,1970-01-01,0,Thu,Intelligent,20:33:38,0,49.0,Male,Degree
4028,146,24,0.0,0,1,2014-05-11,19,Sun,1970-01-01,0,Thu,Intelligent,19:57:56,0,49.0,Male,Degree
4029,146,25,0.0,0,1,2014-06-11,19,Wed,1970-01-01,0,Thu,Intelligent,19:34:32,0,49.0,Male,Degree
4030,146,26,0.0,0,1,2014-07-11,14,Fri,1970-01-01,0,Thu,Intelligent,14:19:05,0,49.0,Male,Degree
4031,146,27,0.0,0,1,2014-08-11,12,Mon,1970-01-01,0,Thu,Intelligent,12:10:05,0,49.0,Male,Degree
4032,146,28,0.0,0,1,2014-08-11,17,Mon,1970-01-01,0,Thu,Intelligent,17:25:10,0,49.0,Male,Degree
4033,146,29,0.0,0,1,2014-10-11,17,Sat,1970-01-01,0,Thu,Intelligent,17:26:19,0,49.0,Male,Degree
4034,146,30,0.0,0,1,2014-11-11,19,Tue,1970-01-01,0,Thu,Intelligent,19:51:13,0,49.0,Male,Degree
4035,146,31,0.0,0,1,2014-11-13,14,Thu,1970-01-01,0,Thu,Intelligent,14:21:47,0,49.0,Male,Degree
4036,146,32,0.0,0,1,2014-11-15,17,Sat,1970-01-01,0,Thu,Intelligent,17:55:39,0,49.0,Male,Degree
4037,146,33,0.0,0,1,2014-11-16,11,Sun,1970-01-01,0,Thu,Intelligent,11:44:11,0,49.0,Male,Degree
4038,146,34,0.0,0,1,2014-11-17,15,Mon,1970-01-01,0,Thu,Intelligent,15:21:02,0,49.0,Male,Degree
4039,146,35,0.0,0,1,2014-11-19,22,Wed,1970-01-01,0,Thu,Intelligent,22:27:32,0,49.0,Male,Degree
4040,146,36,0.0,0,1,2014-11-22,22,Sat,1970-01-01,0,Thu,Intelligent,22:40:09,0,49.0,Male,Degree
4041,146,37,0.0,0,1,2014-11-24,19,Mon,1970-01-01,0,Thu,Intelligent,19:54:04,0,49.0,Male,Degree
4042,146,38,0.0,0,1,2014-11-26,9,Wed,1970-01-01,0,Thu,Intelligent,09:48:06,0,49.0,Male,Degree
4043,146,39,0.0,0,1,2014-11-29,12,Sat,1970-01-01,0,Thu,Intelligent,12:03:21,0,49.0,Male,Degree
4044,146,40,0.0,0,1,2014-01-12,18,Sun,1970-01-01,0,Thu,Intelligent,18:39:08,0,49.0,Male,Degree
4045,146,41,0.0,0,1,2014-03-12,13,Wed,1970-01-01,0,Thu,Intelligent,13:51:22,0,49.0,Male,Degree
4046,146,42,0.0,0,1,2014-05-12,17,Mon,1970-01-01,0,Thu,Intelligent,17:40:01,0,49.0,Male,Degree
4047,146,43,0.0,0,1,2014-06-12,11,Thu,1970-01-01,0,Thu,Intelligent,11:34:36,0,49.0,Male,Degree
4048,146,44,0.0,0,1,2014-06-12,16,Thu,1970-01-01,0,Thu,Intelligent,16:49:40,0,49.0,Male,Degree
4049,146,45,0.0,0,1,2014-07-12,15,Sat,1970-01-01,0,Thu,Intelligent,15:31:10,0,49.0,Male,Degree
4050,146,46,1.0,12185,1,2014-10-12,19,Sun,2014-10-12,22,Sun,Intelligent,19:34:13,22:57:00,49.0,Male,Degree
4051,146,47,0.0,0,1,2014-11-12,18,Wed,1970-01-01,0,Thu,Intelligent,18:53:44,0,49.0,Male,Degree
4052,146,48,0.0,0,1,2014-12-13,10,Sat,1970-01-01,0,Thu,Intelligent,10:42:43,0,49.0,Male,Degree
4053,146,49,0.0,0,1,2014-12-14,15,Sun,1970-01-01,0,Thu,Intelligent,15:04:19,0,49.0,Male,Degree
4054,146,50,0.0,0,1,2014-12-16,21,Tue,1970-01-01,0,Thu,Intelligent,21:50:48,0,49.0,Male,Degree
4055,146,51,0.0,0,1,2014-12-17,10,Wed,1970-01-01,0,Thu,Intelligent,10:17:42,0,49.0,Male,Degree
4056,146,52,0.0,0,1,2014-12-17,15,Wed,1970-01-01,0,Thu,Intelligent,15:53:43,0,49.0,Male,Degree
4057,146,53,0.0,0,1,2014-12-18,14,Thu,1970-01-01,0,Thu,Intelligent,14:28:41,0,49.0,Male,Degree
4058,146,54,0.0,0,1,2014-12-19,9,Fri,1970-01-01,0,Thu,Intelligent,09:48:30,0,49.0,Male,Degree
4059,146,55,0.0,0,1,2014-12-19,18,Fri,1970-01-01,0,Thu,Intelligent,18:29:56,0,49.0,Male,Degree
4060,146,56,0.0,0,1,2014-12-20,16,Sat,1970-01-01,0,Thu,Intelligent,16:05:02,0,49.0,Male,Degree
4061,146,57,0.0,0,1,2014-12-20,21,Sat,1970-01-01,0,Thu,Intelligent,21:41:04,0,49.0,Male,Degree
4062,146,58,0.0,0,1,2014-12-22,13,Mon,1970-01-01,0,Thu,Intelligent,13:14:43,0,49.0,Male,Degree
4063,146,59,0.0,0,1,2014-12-23,16,Tue,1970-01-01,0,Thu,Intelligent,16:59:50,0,49.0,Male,Degree
4064,146,60,0.0,0,1,2014-12-24,15,Wed,1970-01-01,0,Thu,Intelligent,15:01:38,0,49.0,Male,Degree
4065,146,61,0.0,0,1,2014-12-25,20,Thu,1970-01-01,0,Thu,Intelligent,20:22:44,0,49.0,Male,Degree
4066,146,62,0.0,0,1,2014-12-27,15,Sat,1970-01-01,0,Thu,Intelligent,15:03:13,0,49.0,Male,Degree
4067,146,63,0.0,0,1,2014-12-27,19,Sat,1970-01-01,0,Thu,Intelligent,19:57:15,0,49.0,Male,Degree
4068,146,64,0.0,0,1,2014-12-28,15,Sun,1970-01-01,0,Thu,Intelligent,15:12:18,0,49.0,Male,Degree
4069,146,66,0.0,0,1,2014-12-30,20,Tue,1970-01-01,0,Thu,Intelligent,20:46:35,0,49.0,Male,Degree
4070,146,67,0.0,0,1,2014-12-31,15,Wed,1970-01-01,0,Thu,Intelligent,15:19:39,0,49.0,Male,Degree
4071,146,68,0.0,0,1,2015-01-01,20,Thu,1970-01-01,0,Thu,Intelligent,20:43:44,0,49.0,Male,Degree
4072,146,69,0.0,0,1,2015-02-01,14,Sun,1970-01-01,0,Thu,Intelligent,14:55:48,0,49.0,Male,Degree
4073,146,70,0.0,0,1,2015-02-01,19,Sun,1970-01-01,0,Thu,Intelligent,19:28:50,0,49.0,Male,Degree
4074,146,71,0.0,0,1,2015-03-01,16,Sun,1970-01-01,0,Thu,Intelligent,16:49:54,0,49.0,Male,Degree
4075,146,72,0.0,0,1,2015-03-01,20,Sun,1970-01-01,0,Thu,Intelligent,20:58:03,0,49.0,Male,Degree
4076,146,73,0.0,0,1,2015-04-01,2,Wed,1970-01-01,0,Thu,Intelligent,02:47:50,0,49.0,Male,Degree
4077,146,74,0.0,0,1,2015-04-01,14,Wed,1970-01-01,0,Thu,Intelligent,14:20:53,0,49.0,Male,Degree
4078,146,75,0.0,0,1,2015-05-01,17,Fri,1970-01-01,0,Thu,Intelligent,17:17:57,0,49.0,Male,Degree
4079,146,76,0.0,0,1,2015-06-01,14,Mon,1970-01-01,0,Thu,Intelligent,14:26:07,0,49.0,Male,Degree
4080,146,77,0.0,0,1,2015-06-01,18,Mon,1970-01-01,0,Thu,Intelligent,18:59:08,0,49.0,Male,Degree
4081,146,78,0.0,0,1,2015-08-01,14,Sat,1970-01-01,0,Thu,Intelligent,14:44:17,0,49.0,Male,Degree
4082,146,79,0.0,0,1,2015-09-01,1,Tue,1970-01-01,0,Thu,Intelligent,01:14:19,0,49.0,Male,Degree
4083,146,80,0.0,0,1,2015-09-01,13,Tue,1970-01-01,0,Thu,Intelligent,13:08:22,0,49.0,Male,Degree
4084,146,81,1.0,22,1,2015-09-01,20,Tue,2015-09-01,20,Tue,Intelligent,20:08:23,20:08:00,49.0,Male,Degree
4085,146,82,0.0,0,1,2015-11-01,22,Sun,1970-01-01,0,Thu,Intelligent,22:13:24,0,49.0,Male,Degree
4086,146,83,0.0,0,1,2015-12-01,18,Tue,1970-01-01,0,Thu,Intelligent,18:29:43,0,49.0,Male,Degree
4087,146,84,0.0,0,1,2015-01-14,16,Wed,1970-01-01,0,Thu,Intelligent,16:20:33,0,49.0,Male,Degree
4088,146,85,0.0,0,1,2015-01-15,17,Thu,1970-01-01,0,Thu,Intelligent,17:49:52,0,49.0,Male,Degree
4089,146,86,0.0,0,1,2015-01-16,20,Fri,1970-01-01,0,Thu,Intelligent,20:30:19,0,49.0,Male,Degree
4090,146,87,0.0,0,1,2015-01-17,12,Sat,1970-01-01,0,Thu,Intelligent,12:53:45,0,49.0,Male,Degree
4091,146,88,0.0,0,1,2015-01-19,21,Mon,1970-01-01,0,Thu,Intelligent,21:18:48,0,49.0,Male,Degree
4092,146,89,0.0,0,1,2015-01-20,18,Tue,1970-01-01,0,Thu,Intelligent,18:08:12,0,49.0,Male,Degree
4093,146,90,0.0,0,1,2015-01-23,9,Fri,1970-01-01,0,Thu,Intelligent,09:08:51,0,49.0,Male,Degree
4094,146,91,0.0,0,1,2015-01-24,12,Sat,1970-01-01,0,Thu,Intelligent,12:02:49,0,49.0,Male,Degree
4095,146,92,0.0,0,1,2015-01-25,16,Sun,1970-01-01,0,Thu,Intelligent,16:44:59,0,49.0,Male,Degree
4096,146,93,0.0,0,1,2015-01-27,19,Tue,1970-01-01,0,Thu,Intelligent,19:53:23,0,49.0,Male,Degree
4097,146,94,0.0,0,1,2015-01-28,18,Wed,1970-01-01,0,Thu,Intelligent,18:59:29,0,49.0,Male,Degree
4098,146,95,0.0,0,1,2015-01-30,22,Fri,1970-01-01,0,Thu,Intelligent,22:05:40,0,49.0,Male,Degree
4099,146,96,0.0,0,1,2015-02-02,10,Mon,1970-01-01,0,Thu,Intelligent,10:17:51,0,49.0,Male,Degree
4100,146,97,0.0,0,1,2015-04-02,21,Thu,1970-01-01,0,Thu,Intelligent,21:41:45,0,49.0,Male,Degree
4101,146,98,0.0,0,1,2015-06-02,12,Tue,1970-01-01,0,Thu,Intelligent,12:32:51,0,49.0,Male,Degree
4102,146,99,0.0,0,1,2015-07-02,12,Thu,1970-01-01,0,Thu,Intelligent,12:14:30,0,49.0,Male,Degree
4103,146,100,0.0,0,1,2015-08-02,16,Sun,1970-01-01,0,Thu,Intelligent,16:04:22,0,49.0,Male,Degree
4104,146,101,0.0,0,1,2015-11-02,17,Mon,1970-01-01,0,Thu,Intelligent,17:26:30,0,49.0,Male,Degree
4105,146,102,0.0,0,1,2015-02-13,17,Fri,1970-01-01,0,Thu,Intelligent,17:42:17,0,49.0,Male,Degree
4106,146,103,0.0,0,1,2015-02-15,17,Sun,1970-01-01,0,Thu,Intelligent,17:28:40,0,49.0,Male,Degree
4107,147,1,0.0,0,1,2014-09-25,20,Thu,1970-01-01,0,Thu,Occasional,20:35:10,0,52.0,Female,Postgraduate degree
4108,147,2,1.0,1484,1,2014-09-28,20,Sun,2014-09-28,21,Sun,Occasional,20:36:17,21:01:00,52.0,Female,Postgraduate degree
4109,147,3,0.0,0,1,2014-01-10,20,Fri,1970-01-01,0,Thu,Occasional,20:33:14,0,52.0,Female,Postgraduate degree
4110,147,4,0.0,0,1,2014-04-10,20,Thu,1970-01-01,0,Thu,Occasional,20:34:01,0,52.0,Female,Postgraduate degree
4111,147,5,1.0,27,1,2014-07-10,20,Thu,2014-07-10,20,Thu,Occasional,20:22:37,20:23:00,52.0,Female,Postgraduate degree
4112,147,6,0.0,0,1,2014-10-10,20,Fri,1970-01-01,0,Thu,Occasional,20:33:01,0,52.0,Female,Postgraduate degree
4113,147,7,1.0,19498,1,2014-10-13,18,Mon,2014-10-14,0,Tue,Occasional,18:54:00,00:18:00,52.0,Female,Postgraduate degree
4114,147,8,1.0,6784,1,2014-10-16,18,Thu,2014-10-16,20,Thu,Occasional,18:33:09,20:26:00,52.0,Female,Postgraduate degree
4115,147,9,0.0,0,1,2014-10-19,16,Sun,1970-01-01,0,Thu,Occasional,16:06:00,0,52.0,Female,Postgraduate degree
4116,147,10,1.0,328,1,2014-10-22,18,Wed,2014-10-22,18,Wed,Occasional,18:22:01,18:27:00,52.0,Female,Postgraduate degree
4117,147,11,1.0,1880,1,2014-10-25,20,Sat,2014-10-25,21,Sat,Occasional,20:46:04,21:17:00,52.0,Female,Postgraduate degree
4118,147,12,1.0,8684,1,2014-10-28,20,Tue,2014-10-28,22,Tue,Occasional,20:09:10,22:33:00,52.0,Female,Postgraduate degree
4119,147,13,1.0,2803,1,2014-10-31,20,Fri,2014-10-31,21,Fri,Occasional,20:21:01,21:07:00,52.0,Female,Postgraduate degree
4120,147,15,1.0,4701,1,2014-06-11,19,Wed,2014-06-11,20,Wed,Occasional,19:02:16,20:20:00,52.0,Female,Postgraduate degree
4121,147,16,1.0,87473,1,2014-09-11,18,Thu,2014-10-11,18,Sat,Occasional,18:10:01,18:27:00,52.0,Female,Postgraduate degree
4122,147,17,1.0,8451,1,2014-12-11,18,Thu,2014-12-11,20,Thu,Occasional,18:17:55,20:38:00,52.0,Female,Postgraduate degree
4123,147,18,1.0,62836,1,2014-11-15,18,Sat,2014-11-16,12,Sun,Occasional,18:46:01,12:13:00,52.0,Female,Postgraduate degree
4124,147,19,1.0,61664,1,2014-11-18,20,Tue,2014-11-19,14,Wed,Occasional,20:58:00,14:05:00,52.0,Female,Postgraduate degree
4125,147,20,1.0,20348,1,2014-11-21,19,Fri,2014-11-22,0,Sat,Occasional,19:00:50,00:39:00,52.0,Female,Postgraduate degree
4126,147,21,0.0,0,1,2014-11-24,18,Mon,1970-01-01,0,Thu,Occasional,18:28:01,0,52.0,Female,Postgraduate degree
4127,147,22,0.0,0,1,2014-11-27,20,Thu,1970-01-01,0,Thu,Occasional,20:59:01,0,52.0,Female,Postgraduate degree
4128,147,23,1.0,11104,1,2014-11-30,19,Sun,2014-11-30,22,Sun,Occasional,19:16:01,22:21:00,52.0,Female,Postgraduate degree
4129,147,24,1.0,15156,1,2014-03-12,19,Wed,2014-04-12,0,Sat,Occasional,19:59:36,00:12:00,52.0,Female,Postgraduate degree
4130,147,25,1.0,8542,1,2014-06-12,20,Thu,2014-06-12,23,Thu,Occasional,20:46:53,23:09:00,52.0,Female,Postgraduate degree
4131,147,26,1.0,17275,1,2014-09-12,18,Fri,2014-09-12,23,Fri,Occasional,18:42:01,23:29:00,52.0,Female,Postgraduate degree
4132,147,27,0.0,0,1,2014-12-12,20,Fri,1970-01-01,0,Thu,Occasional,20:42:35,0,52.0,Female,Postgraduate degree
4133,147,28,0.0,0,1,2014-12-15,20,Mon,1970-01-01,0,Thu,Occasional,20:12:57,0,52.0,Female,Postgraduate degree
4134,147,29,0.0,0,1,2014-12-18,19,Thu,1970-01-01,0,Thu,Occasional,19:20:08,0,52.0,Female,Postgraduate degree
4135,147,30,1.0,90130,1,2014-12-21,19,Sun,2014-12-22,20,Mon,Occasional,19:33:26,20:35:00,52.0,Female,Postgraduate degree
4136,147,31,0.0,0,1,2014-12-24,18,Wed,1970-01-01,0,Thu,Occasional,18:54:07,0,52.0,Female,Postgraduate degree
4137,147,32,0.0,0,1,2014-12-27,18,Sat,1970-01-01,0,Thu,Occasional,18:32:54,0,52.0,Female,Postgraduate degree
4138,147,33,0.0,0,1,2014-12-30,19,Tue,1970-01-01,0,Thu,Occasional,19:18:34,0,52.0,Female,Postgraduate degree
4139,147,34,0.0,0,1,2015-02-01,17,Sun,1970-01-01,0,Thu,Occasional,17:11:06,0,52.0,Female,Postgraduate degree
4140,147,35,0.0,0,1,2015-06-01,20,Mon,1970-01-01,0,Thu,Occasional,20:25:35,0,52.0,Female,Postgraduate degree
4141,147,36,1.0,69638,1,2015-09-01,20,Tue,2015-10-01,15,Thu,Occasional,20:14:00,15:34:00,52.0,Female,Postgraduate degree
4142,147,37,0.0,0,1,2015-12-01,19,Tue,1970-01-01,0,Thu,Occasional,19:40:18,0,52.0,Female,Postgraduate degree
4143,147,38,0.0,0,1,2015-01-15,20,Thu,1970-01-01,0,Thu,Occasional,20:34:57,0,52.0,Female,Postgraduate degree
4144,147,39,0.0,0,1,2015-01-18,18,Sun,1970-01-01,0,Thu,Occasional,18:46:01,0,52.0,Female,Postgraduate degree
4145,147,40,0.0,0,1,2015-01-21,19,Wed,1970-01-01,0,Thu,Occasional,19:56:00,0,52.0,Female,Postgraduate degree
4146,147,41,0.0,0,1,2015-01-24,18,Sat,1970-01-01,0,Thu,Occasional,18:07:35,0,52.0,Female,Postgraduate degree
4147,147,42,0.0,0,1,2015-01-27,18,Tue,1970-01-01,0,Thu,Occasional,18:00:12,0,52.0,Female,Postgraduate degree
4148,147,43,0.0,0,1,2015-01-30,19,Fri,1970-01-01,0,Thu,Occasional,19:07:16,0,52.0,Female,Postgraduate degree
4149,147,44,0.0,0,1,2015-02-02,20,Mon,1970-01-01,0,Thu,Occasional,20:52:38,0,52.0,Female,Postgraduate degree
4150,147,45,1.0,200376,1,2015-05-02,19,Sat,2015-08-02,2,Sun,Occasional,19:05:49,02:45:00,52.0,Female,Postgraduate degree
4151,147,46,1.0,190,1,2015-08-02,19,Sun,2015-08-02,19,Sun,Occasional,19:36:20,19:39:00,52.0,Female,Postgraduate degree
4152,147,47,0.0,0,1,2015-11-02,20,Mon,1970-01-01,0,Thu,Occasional,20:57:00,0,52.0,Female,Postgraduate degree
4153,147,48,0.0,0,1,2015-02-14,19,Sat,1970-01-01,0,Thu,Occasional,19:41:02,0,52.0,Female,Postgraduate degree
4154,148,1,0.0,0,1,2014-09-25,19,Thu,1970-01-01,0,Thu,Daily,19:13:25,0,19.0,Female,A levels or similar
4155,148,2,1.0,9,1,2014-09-26,19,Fri,2014-09-26,19,Fri,Daily,19:36:04,19:36:00,19.0,Female,A levels or similar
4156,148,3,0.0,0,1,2014-09-27,19,Sat,1970-01-01,0,Thu,Daily,19:59:06,0,19.0,Female,A levels or similar
4157,149,1,0.0,0,1,2014-09-25,20,Thu,1970-01-01,0,Thu,Daily,20:00:30,0,30.0,Female,Degree
4158,149,2,0.0,0,1,2014-09-26,10,Fri,1970-01-01,0,Thu,Daily,10:03:23,0,30.0,Female,Degree
4159,149,4,0.0,0,1,2014-09-28,20,Sun,1970-01-01,0,Thu,Daily,20:15:24,0,30.0,Female,Degree
4160,149,5,0.0,0,1,2014-09-29,19,Mon,1970-01-01,0,Thu,Daily,19:39:35,0,30.0,Female,Degree
4161,149,6,0.0,0,1,2014-09-30,19,Tue,1970-01-01,0,Thu,Daily,19:31:17,0,30.0,Female,Degree
4162,149,7,0.0,0,1,2014-01-10,20,Fri,1970-01-01,0,Thu,Daily,20:15:16,0,30.0,Female,Degree
4163,149,8,0.0,0,1,2014-02-10,20,Mon,1970-01-01,0,Thu,Daily,20:25:01,0,30.0,Female,Degree
4164,149,9,0.0,0,1,2014-03-10,18,Mon,1970-01-01,0,Thu,Daily,18:36:26,0,30.0,Female,Degree
4165,149,10,0.0,0,1,2014-04-10,19,Thu,1970-01-01,0,Thu,Daily,19:16:31,0,30.0,Female,Degree
4166,149,11,0.0,0,1,2014-05-10,19,Sat,1970-01-01,0,Thu,Daily,19:02:11,0,30.0,Female,Degree
4167,149,12,0.0,0,1,2014-06-10,20,Tue,1970-01-01,0,Thu,Daily,20:18:42,0,30.0,Female,Degree
4168,149,13,0.0,0,1,2014-07-10,18,Thu,1970-01-01,0,Thu,Daily,18:31:53,0,30.0,Female,Degree
4169,149,14,0.0,0,1,2014-08-10,18,Sun,1970-01-01,0,Thu,Daily,18:39:15,0,30.0,Female,Degree
4170,149,15,0.0,0,1,2014-09-10,20,Wed,1970-01-01,0,Thu,Daily,20:04:07,0,30.0,Female,Degree
4171,149,16,0.0,0,1,2014-10-10,20,Fri,1970-01-01,0,Thu,Daily,20:58:47,0,30.0,Female,Degree
4172,149,17,0.0,0,1,2014-11-10,20,Mon,1970-01-01,0,Thu,Daily,20:26:03,0,30.0,Female,Degree
4173,149,18,0.0,0,1,2014-12-10,19,Wed,1970-01-01,0,Thu,Daily,19:47:30,0,30.0,Female,Degree
4174,149,19,0.0,0,1,2014-10-13,19,Mon,1970-01-01,0,Thu,Daily,19:22:08,0,30.0,Female,Degree
4175,149,20,0.0,0,1,2014-10-14,20,Tue,1970-01-01,0,Thu,Daily,20:52:00,0,30.0,Female,Degree
4176,149,21,0.0,0,1,2014-10-15,19,Wed,1970-01-01,0,Thu,Daily,19:03:21,0,30.0,Female,Degree
4177,149,22,0.0,0,1,2014-10-16,20,Thu,1970-01-01,0,Thu,Daily,20:15:53,0,30.0,Female,Degree
4178,149,23,0.0,0,1,2014-10-17,20,Fri,1970-01-01,0,Thu,Daily,20:57:55,0,30.0,Female,Degree
4179,149,24,0.0,0,1,2014-10-18,20,Sat,1970-01-01,0,Thu,Daily,20:24:05,0,30.0,Female,Degree
4180,149,25,0.0,0,1,2014-10-19,19,Sun,1970-01-01,0,Thu,Daily,19:41:27,0,30.0,Female,Degree
4181,149,26,0.0,0,1,2014-10-20,19,Mon,1970-01-01,0,Thu,Daily,19:58:43,0,30.0,Female,Degree
4182,149,27,0.0,0,1,2014-10-21,19,Tue,1970-01-01,0,Thu,Daily,19:05:06,0,30.0,Female,Degree
4183,149,28,0.0,0,1,2014-10-22,19,Wed,1970-01-01,0,Thu,Daily,19:55:41,0,30.0,Female,Degree
4184,149,29,0.0,0,1,2014-10-23,19,Thu,1970-01-01,0,Thu,Daily,19:09:56,0,30.0,Female,Degree
4185,149,30,0.0,0,1,2014-10-24,18,Fri,1970-01-01,0,Thu,Daily,18:32:05,0,30.0,Female,Degree
4186,149,31,0.0,0,1,2014-10-25,20,Sat,1970-01-01,0,Thu,Daily,20:18:55,0,30.0,Female,Degree
4187,149,32,0.0,0,1,2014-10-26,19,Sun,1970-01-01,0,Thu,Daily,19:50:34,0,30.0,Female,Degree
4188,149,33,0.0,0,1,2014-10-27,20,Mon,1970-01-01,0,Thu,Daily,20:18:50,0,30.0,Female,Degree
4189,149,34,0.0,0,1,2014-10-28,18,Tue,1970-01-01,0,Thu,Daily,18:03:35,0,30.0,Female,Degree
4190,149,35,0.0,0,1,2014-10-29,20,Wed,1970-01-01,0,Thu,Daily,20:26:38,0,30.0,Female,Degree
4191,152,1,1.0,29840,1,2014-09-26,15,Fri,2014-09-27,0,Sat,Occasional,15:57:27,00:14:00,21.0,Male,Degree
4192,152,2,0.0,0,1,2014-09-30,18,Tue,1970-01-01,0,Thu,Occasional,18:47:15,0,21.0,Male,Degree
4193,152,3,0.0,0,1,2014-03-10,18,Mon,1970-01-01,0,Thu,Occasional,18:58:01,0,21.0,Male,Degree
4194,152,4,0.0,0,1,2014-06-10,18,Tue,1970-01-01,0,Thu,Occasional,18:13:01,0,21.0,Male,Degree
4195,152,5,0.0,0,1,2014-10-10,18,Fri,1970-01-01,0,Thu,Occasional,18:32:27,0,21.0,Male,Degree
